,Symbol,Company,Year,Quarter,Number of Workers,Number of Layoffs,statement_date,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,industry,new_cases,new_cases_smoothed,new_cases_per_million,new_deaths,new_deaths_smoothed,new_deaths_per_million
69,CRI,Carter's Inc. Common Stock,2020,2,77,1,2020-06-27,514885000.0,279370000.0,235515000.0,0.4574128203385222,0.0,0.0,0.0,-3588000.0,214561000.0,493931000.0,15312000.0,22264000.0,43054000.0,0.0836186721306699,20954000.0,0.0406964662011905,-15476000.0,5478000.0,0.0106392689629723,-2678000.0,8156000.0,0.015840430387368,0.19,0.19,43162571.0,43310051.0,1000581000.0,0.0,1000581000.0,165578000.0,672205000.0,51180000.0,1889544000.0,936446000.0,208573000.0,346967000.0,555540000.0,0.0,0.0,31104000.0,1523090000.0,0.0,3412634000.0,458075000.0,163665000.0,0.0,0.0,80634000.0,702374000.0,1852712000.0,0.0,63850000.0,60420000.0,1976982000.0,0.0,2679356000.0,436000.0,772348000.0,-45045000.0,5539000.0,733278000.0,3412634000.0,0.0,2016377000.0,1015796000.0,8156000.0,22264000.0,-506000.0,4540000.0,219823000.0,57640000.0,-101288000.0,279246000.0,0.0,-1162000.0,253115000.0,0.0,0.0,0.0,0.0,-8640000.0,-8640000.0,-500000000.0,0.0,-77000.0,0.0,493437000.0,-6640000.0,3646000.0,241481000.0,1000581000.0,759100000.0,253115000.0,-8640000.0,244475000.0,0.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
70,CSCO,Cisco Systems Inc. Common Stock (DE),2020,4,101,1,2020-01-25,12005000000.0,4241000000.0,7764000000.0,0.6467305289462724,1570000000.0,456000000.0,2279000000.0,79000000.0,4384000000.0,8625000000.0,158000000.0,457000000.0,4149000000.0,0.3456059975010412,3380000000.0,0.2815493544356518,154000000.0,3534000000.0,0.2943773427738442,656000000.0,2878000000.0,0.2397334443981674,0.68,0.68,4242000000.0,4260000000.0,8475000000.0,18587000000.0,27062000000.0,9157000000.0,1353000000.0,2481000000.0,40053000000.0,3621000000.0,33612000000.0,1906000000.0,35518000000.0,1216000000.0,0.0,10018000000.0,50373000000.0,0.0,90426000000.0,1935000000.0,1499000000.0,819000000.0,10638000000.0,7197000000.0,22088000000.0,14494000000.0,0.0,0.0,18311000000.0,32805000000.0,0.0,54893000000.0,40617000000.0,-4384000000.0,-700000000.0,0.0,35533000000.0,90426000000.0,19803000000.0,15993000000.0,7518000000.0,2878000000.0,457000000.0,47000000.0,384000000.0,192000000.0,569000000.0,-9000000.0,-81000000.0,-647000000.0,-158000000.0,3800000000.0,-189000000.0,-9000000.0,-2222000000.0,3146000000.0,117000000.0,843000000.0,-2500000000.0,332000000.0,-1107000000.0,-1486000000.0,4000000.0,-4757000000.0,0.0,-114000000.0,8499000000.0,8613000000.0,3800000000.0,-189000000.0,3611000000.0,0.0,,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
71,CSGS,CSG Systems International Inc. Common Stock,2021,1,57,1,2021-03-31,253119000.0,133542000.0,119577000.0,0.472414160928259,32212000.0,0.0,0.0,6113000.0,87140000.0,220682000.0,4364000.0,16850000.0,47796000.0,0.1888281796309245,31377000.0,0.1239614568641627,-4795000.0,26582000.0,0.1050177979527415,6951000.0,19631000.0,0.0775564062753092,0.62,0.61,31844000.0,32146000.0,150609000.0,54539000.0,205148000.0,290235000.0,0.0,147625000.0,643008000.0,188117000.0,273265000.0,71858000.0,345123000.0,0.0,9892000.0,88341000.0,631473000.0,0.0,1274481000.0,32949000.0,265190000.0,5797000.0,88405000.0,195392000.0,587733000.0,198761000.0,15505000.0,11569000.0,33198000.0,259033000.0,0.0,846766000.0,704000.0,887790000.0,-31499000.0,-429280000.0,427715000.0,1274481000.0,0.0,463951000.0,313342000.0,19631000.0,16850000.0,6508000.0,5395000.0,-52082000.0,-23874000.0,0.0,0.0,-107000.0,889000.0,-2809000.0,0.0,-648000.0,-32304000.0,29340000.0,-8239000.0,-11851000.0,-2813000.0,619000.0,-11738000.0,-8635000.0,0.0,-22567000.0,-863000.0,-38090000.0,150609000.0,188699000.0,-2809000.0,-8239000.0,-11048000.0,0.0,,116989.85555555556,120848.29998888887,345.8272666666667,2236.0666666666666,2291.7285555555554,6.609944444444444
72,CTAS,Cintas Corporation Common Stock,2020,3,92,1,2020-11-30,1757048000.0,937164000.0,819884000.0,0.4666258406144852,0.0,0.0,0.0,0.0,467012000.0,1404176000.0,24557000.0,96475000.0,449565000.0,0.255863812485487,352872000.0,0.2008323050935432,-24339000.0,328533000.0,0.186980093884743,43676000.0,284857000.0,0.1621224918158183,2.69,2.62,104999000.0,107981000.0,703175000.0,0.0,703175000.0,967068000.0,1307065000.0,125465000.0,3102773000.0,1498355000.0,2889754000.0,430923000.0,3320677000.0,252454000.0,0.0,280494000.0,5351980000.0,0.0,8454753000.0,274021000.0,292554000.0,0.0,0.0,941897000.0,1508472000.0,2408426000.0,0.0,376414000.0,563481000.0,3348321000.0,0.0,4856793000.0,1387734000.0,7509544000.0,-97407000.0,-5201911000.0,3597960000.0,8454753000.0,0.0,2700980000.0,1997805000.0,284857000.0,96475000.0,-14383000.0,28547000.0,-116861000.0,-47010000.0,-47005000.0,21870000.0,-49773000.0,-17963000.0,260672000.0,0.0,-4948000.0,-2265000.0,0.0,-4087000.0,-11300000.0,0.0,0.0,-2371000.0,0.0,34589000.0,32218000.0,43000.0,281633000.0,703175000.0,421542000.0,260672000.0,-26783000.0,233889000.0,40000.0,Specialty Business Services,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
73,CTG,Computer Task Group Inc. Common Stock,2021,2,89,1,2021-07-02,92164000.0,71785000.0,20379000.0,0.2211167050041231,0.0,0.0,0.0,0.0,17578000.0,89363000.0,366000.0,831000.0,3742000.0,0.0406015363916496,2801000.0,0.0303914760644069,-256000.0,2545000.0,0.0276138188446682,712000.0,1833000.0,0.0198884597022698,0.13,0.12,13845000.0,14972000.0,29209000.0,0.0,29209000.0,82811000.0,0.0,2914000.0,114934000.0,28683000.0,20548000.0,8165000.0,28713000.0,221000.0,409000.0,6195000.0,64221000.0,0.0,179155000.0,15333000.0,6460000.0,0.0,4293000.0,34323000.0,60409000.0,16613000.0,0.0,5244000.0,14092000.0,35949000.0,0.0,96358000.0,270000.0,97653000.0,-16752000.0,1626000.0,82797000.0,179155000.0,0.0,23073000.0,-6136000.0,1833000.0,831000.0,-104000.0,682000.0,-5609000.0,-7253000.0,0.0,973000.0,-108000.0,61000.0,-2306000.0,-298000.0,0.0,0.0,0.0,-429000.0,-727000.0,0.0,0.0,0.0,0.0,-1444000.0,-1444000.0,162000.0,-4315000.0,29209000.0,33524000.0,-2306000.0,-298000.0,-2604000.0,0.0,Information Technology Services,35160.42857142857,36779.50389010989,103.9358021978022,523.8351648351648,540.9042307692308,1.5484285714285717
74,CUTR,Cutera Inc. Common Stock,2020,2,154,1,2020-06-30,26369000.0,14745000.0,11624000.0,0.4408206606242178,2991000.0,8529000.0,11035000.0,0.0,22555000.0,37300000.0,0.0,355000.0,-10573000.0,-0.4009632523038416,-10931000.0,-0.4145398005233418,3000.0,-10928000.0,-0.4144260305661951,466000.0,-11394000.0,-0.4320982972429747,-0.67,-0.67,17055000.0,17055000.0,33659000.0,12894000.0,46553000.0,13826000.0,31240000.0,5313000.0,96932000.0,9994000.0,1339000.0,0.0,1339000.0,0.0,419000.0,4733000.0,16485000.0,0.0,113417000.0,11681000.0,1526000.0,2619000.0,9345000.0,19464000.0,44635000.0,7149000.0,2434000.0,0.0,6700000.0,16283000.0,0.0,60918000.0,18000.0,-60166000.0,3000.0,112644000.0,52499000.0,113417000.0,0.0,8675000.0,-24984000.0,-11394000.0,355000.0,-11000.0,4095000.0,-1779000.0,728000.0,5701000.0,-2923000.0,-1190000.0,2749000.0,-5985000.0,-205000.0,0.0,-12237000.0,4100000.0,0.0,-8342000.0,-197000.0,26496000.0,0.0,0.0,6913000.0,33212000.0,0.0,18885000.0,33659000.0,14774000.0,-5985000.0,-205000.0,-6190000.0,0.0,Medical Devices,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
75,CVGI,Commercial Vehicle Group Inc. Common Stock,2020,3,49,1,2020-09-30,187697000.0,163538000.0,24159000.0,0.1287127657874127,0.0,0.0,0.0,858000.0,15266000.0,178804000.0,5674000.0,4610000.0,13503000.0,0.0719404146043889,8893000.0,0.0473795532160876,-5674000.0,3219000.0,0.0171499810865384,-959000.0,4178000.0,0.0222592795835841,0.13,0.13,30986000.0,31617000.0,53601000.0,0.0,53601000.0,128648000.0,83303000.0,13031000.0,278583000.0,95663000.0,0.0,22584000.0,22584000.0,0.0,28109000.0,2178000.0,148534000.0,0.0,427117000.0,89435000.0,11309000.0,0.0,0.0,36445000.0,137189000.0,173100000.0,0.0,0.0,21483000.0,194583000.0,0.0,331772000.0,310000.0,-93220000.0,-48838000.0,237093000.0,95345000.0,427117000.0,0.0,184409000.0,130808000.0,4178000.0,4610000.0,-1699000.0,741000.0,-387000.0,-24683000.0,-11826000.0,33939000.0,1627000.0,2821000.0,10264000.0,-1531000.0,0.0,0.0,0.0,482000.0,-1049000.0,-21093000.0,0.0,0.0,0.0,-100000.0,-21193000.0,2189000.0,-9789000.0,53601000.0,63390000.0,10264000.0,-1531000.0,8733000.0,7740.0,Auto Parts,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
76,CVX,Chevron Corporation Common Stock,2020,2,80,1,2020-06-30,15926000000.0,14861000000.0,1065000000.0,0.0668717819917116,0.0,0.0,0.0,7390000000.0,8959000000.0,23820000000.0,172000000.0,6717000000.0,-3701000000.0,-0.2323872912219013,-7894000000.0,-0.4956674620118046,-2703000000.0,-10597000000.0,-0.6653899284189376,-2320000000.0,-8270000000.0,-0.5192766545271883,-4.44,-4.44,1853313000.0,1853313000.0,6855000000.0,59000000.0,6914000000.0,8570000000.0,5511000000.0,2737000000.0,23732000000.0,143850000000.0,4416000000.0,0.0,4416000000.0,37290000000.0,0.0,14115000000.0,199671000000.0,0.0,223403000000.0,8250000000.0,3751000000.0,1419000000.0,0.0,7405000000.0,20825000000.0,30302000000.0,19291000000.0,11110000000.0,7489000000.0,68192000000.0,0.0,89017000000.0,1832000000.0,166122000000.0,-4990000000.0,-28846000000.0,134118000000.0,223135000000.0,37349000000.0,34053000000.0,27198000000.0,-8270000000.0,6717000000.0,-2605000000.0,0.0,723000000.0,0.0,1104000000.0,-1544000000.0,-256000000.0,3515000000.0,80000000.0,0.0,20000000.0,-1000000.0,0.0,-1309000000.0,-1290000000.0,-2151000000.0,0.0,0.0,-2394000000.0,3812000000.0,-733000000.0,32000000.0,-1911000000.0,7779000000.0,9690000000.0,80000000.0,-2092000000.0,-2012000000.0,0.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
77,CVX,Chevron Corporation Common Stock,2020,4,50,1,2020-12-31,24843000000.0,17873000000.0,6970000000.0,0.2805619289135773,0.0,0.0,0.0,6541000000.0,7670000000.0,25543000000.0,199000000.0,4486000000.0,3719000000.0,0.1497001167330837,-700000000.0,-0.0281769512538743,-257000000.0,-957000000.0,-0.0385219176427967,-301000000.0,-665000000.0,-0.0267681036911806,-0.33,-0.33,1910724000.0,1910724000.0,5596000000.0,31000000.0,5627000000.0,11471000000.0,5676000000.0,3304000000.0,26078000000.0,156618000000.0,4402000000.0,0.0,4402000000.0,39052000000.0,0.0,13640000000.0,213712000000.0,0.0,239790000000.0,10950000000.0,1548000000.0,1873000000.0,0.0,7812000000.0,22183000000.0,42767000000.0,20328000000.0,12569000000.0,9217000000.0,84881000000.0,0.0,107064000000.0,1832000000.0,160377000000.0,-5852000000.0,-24669000000.0,131688000000.0,238752000000.0,39083000000.0,44315000000.0,38719000000.0,-665000000.0,4486000000.0,-424000000.0,0.0,-1631000000.0,0.0,83000000.0,33000000.0,109000000.0,472000000.0,2238000000.0,0.0,383000000.0,2000000.0,-2000000.0,-1073000000.0,-690000000.0,-4264000000.0,0.0,0.0,-2465000000.0,4044000000.0,-2685000000.0,83000000.0,-1054000000.0,6737000000.0,7791000000.0,2238000000.0,-2067000000.0,171000000.0,0.0,,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
78,CXW,CoreCivic Inc. Common Stock,2021,3,123,1,2021-09-30,471194000.0,338192000.0,133002000.0,0.2822659032160851,0.0,34600000.0,0.0,33991000.0,68591000.0,406783000.0,20653000.0,33991000.0,93274000.0,0.1979524357271102,64411000.0,0.1366974112573589,-25781000.0,38630000.0,0.0819832171037831,8618000.0,30012000.0,0.0636935105285721,0.25,0.25,120285000.0,122049000.0,455544000.0,0.0,455544000.0,228889000.0,0.0,45009000.0,729442000.0,2295570000.0,4844000.0,0.0,4844000.0,0.0,0.0,592121000.0,2892535000.0,0.0,3621977000.0,353678000.0,33685000.0,0.0,28793000.0,-28793000.0,387363000.0,1586363000.0,28793000.0,82736000.0,197364000.0,1895256000.0,0.0,2282619000.0,1203000.0,-526706000.0,0.0,1864861000.0,1339358000.0,3621977000.0,0.0,1620048000.0,1164504000.0,30012000.0,33991000.0,-3587000.0,5097000.0,128504000.0,56596000.0,0.0,0.0,0.0,7798000.0,201815000.0,0.0,0.0,0.0,0.0,-12049000.0,-12049000.0,-120030000.0,0.0,-5000.0,-895000.0,226087000.0,105157000.0,0.0,294923000.0,466678000.0,171755000.0,201815000.0,-19601000.0,182214000.0,0.0,,105140.77173913045,102092.02486956524,310.80082608695653,1035.1304347826087,983.925445652174,3.059891304347826
79,DAL,Delta Air Lines Inc. Common Stock,2020,3,892,2,2020-09-30,3062000000.0,5086000000.0,-2024000000.0,-0.6610058785107773,0.0,0.0,94000000.0,-1077000000.0,-983000000.0,4103000000.0,291000000.0,544000000.0,-6024000000.0,-1.967341606792946,-6386000000.0,-2.085564990202482,-473000000.0,-6859000000.0,-2.2400391900718484,-1480000000.0,-5379000000.0,-1.7566949706074462,-8.47,-8.47,635000000.0,635000000.0,16477000000.0,5048000000.0,21525000000.0,1503000000.0,746000000.0,1256000000.0,25030000000.0,32483000000.0,9753000000.0,6014000000.0,15767000000.0,1562000000.0,1305000000.0,2929000000.0,54046000000.0,0.0,79076000000.0,2403000000.0,5759000000.0,0.0,1284000000.0,10279000000.0,19725000000.0,35681000000.0,5805000000.0,0.0,14508000000.0,55994000000.0,0.0,75719000000.0,0.0,327000000.0,-7939000000.0,10969000000.0,3357000000.0,79076000000.0,6610000000.0,41440000000.0,24963000000.0,-5379000000.0,544000000.0,-1481000000.0,0.0,667000000.0,0.0,0.0,0.0,249000000.0,3074000000.0,-2575000000.0,-133000000.0,0.0,-3745000000.0,3000000000.0,-266000000.0,-1144000000.0,-606000000.0,0.0,0.0,0.0,10853000000.0,10247000000.0,0.0,6528000000.0,18346000000.0,11818000000.0,-2575000000.0,-133000000.0,-2708000000.0,74000.0,Airlines,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
80,DAL,Delta Air Lines Inc. Common Stock,2020,4,512,2,2020-12-31,3973000000.0,5458000000.0,-1485000000.0,-0.3737729675308331,0.0,0.0,84000000.0,-1132000000.0,-1048000000.0,4410000000.0,365000000.0,499000000.0,-244000000.0,-0.0614145482003523,-858000000.0,-0.2159577145733702,-250000000.0,-1108000000.0,-0.278882456581928,-353000000.0,-755000000.0,-0.1900327208658444,-1.19,-1.19,635000000.0,635000000.0,8307000000.0,5789000000.0,14096000000.0,1396000000.0,732000000.0,1180000000.0,17404000000.0,32262000000.0,9753000000.0,6011000000.0,15764000000.0,1665000000.0,1988000000.0,2913000000.0,54592000000.0,0.0,71996000000.0,2840000000.0,2410000000.0,0.0,1777000000.0,8900000000.0,15927000000.0,33138000000.0,5405000000.0,0.0,15992000000.0,54535000000.0,0.0,70462000000.0,0.0,-428000000.0,-9038000000.0,11000000000.0,1534000000.0,71996000000.0,7454000000.0,35548000000.0,27241000000.0,-755000000.0,499000000.0,-350000000.0,0.0,-734000000.0,0.0,0.0,0.0,-1351000000.0,54000000.0,-1286000000.0,-548000000.0,0.0,-4700000000.0,3954000000.0,246000000.0,-1048000000.0,-6241000000.0,0.0,0.0,0.0,284000000.0,-5957000000.0,0.0,-8291000000.0,10055000000.0,18346000000.0,-1286000000.0,-548000000.0,-1834000000.0,74000.0,Airlines,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
81,DDS,Dillard's Inc. Common Stock,2020,2,90,1,2020-08-01,945183000.0,639847000.0,305336000.0,0.323044320517826,0.0,272701000.0,0.0,50951000.0,323652000.0,963499000.0,12873000.0,51759000.0,31306000.0,0.0331216282984353,-18316000.0,-0.0193782579669757,-15010000.0,-33326000.0,-0.035258780574767,-24760000.0,-8566000.0,-0.0090627952470579,-0.37,-0.37,23200000.0,23200000.0,82868000.0,0.0,82868000.0,114289000.0,1283141000.0,65758000.0,1546056000.0,1438328000.0,0.0,0.0,0.0,0.0,23289000.0,75563000.0,1537180000.0,0.0,3083236000.0,586865000.0,244344000.0,0.0,0.0,0.0,831209000.0,596186000.0,0.0,0.0,284527000.0,880713000.0,0.0,1711922000.0,1240000.0,4378988000.0,-30198000.0,-2978716000.0,1371314000.0,3083236000.0,0.0,840530000.0,757662000.0,-8566000.0,51759000.0,0.0,0.0,-226610000.0,16333000.0,287172000.0,-451731000.0,-67335000.0,33000.0,-183384000.0,-18377000.0,0.0,0.0,0.0,197000.0,-18180000.0,-295000.0,0.0,-11306000.0,-3480000.0,229519000.0,214438000.0,0.0,12874000.0,82868000.0,69994000.0,-183384000.0,-18377000.0,-201761000.0,38000.0,Department Stores,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
82,DENN,Denny's Corporation Common Stock,2020,2,246,1,2020-06-24,40161000.0,34850000.0,5311000.0,0.1322427230397649,0.0,13153000.0,0.0,4058000.0,17211000.0,52061000.0,4546000.0,4058000.0,-19435000.0,-0.4839271930479819,-13527000.0,-0.3368193023082094,-14512000.0,-28039000.0,-0.6981648863325116,-5074000.0,-22965000.0,-0.5718234107716441,-0.41,-0.41,55686000.0,55686000.0,21077000.0,2240000.0,23317000.0,19049000.0,1107000.0,19540000.0,63013000.0,253600000.0,36884000.0,52681000.0,89565000.0,0.0,28597000.0,33928000.0,405690000.0,0.0,468703000.0,18901000.0,20466000.0,4912000.0,4964000.0,27514000.0,76757000.0,467224000.0,0.0,0.0,142229000.0,609453000.0,0.0,686210000.0,1097000.0,-203350000.0,-62217000.0,46963000.0,-217507000.0,468703000.0,0.0,487690000.0,466613000.0,-22965000.0,4058000.0,-1128000.0,1511000.0,-4666000.0,0.0,179000.0,6928000.0,1787000.0,13331000.0,-9859000.0,0.0,2243000.0,0.0,0.0,1579000.0,3822000.0,-38239000.0,0.0,0.0,0.0,26135000.0,-12104000.0,0.0,-18141000.0,21077000.0,39218000.0,-9859000.0,-1658000.0,-11517000.0,3100.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
83,DFIN,Donnelley Financial Solutions Inc. Common Stock,2021,2,143,1,2021-06-30,267500000.0,117500000.0,150000000.0,0.5607476635514018,0.0,0.0,0.0,10100000.0,85200000.0,202700000.0,6100000.0,14400000.0,78100000.0,0.2919626168224299,62000000.0,0.2317757009345794,-4400000.0,57600000.0,0.2153271028037383,14700000.0,42900000.0,0.1603738317757009,1.27,1.24,33700000.0,34500000.0,39900000.0,0.0,39900000.0,266000000.0,4300000.0,19900000.0,330100000.0,67200000.0,410100000.0,61200000.0,471300000.0,0.0,28400000.0,34500000.0,601400000.0,0.0,931500000.0,59700000.0,19100000.0,0.0,0.0,158400000.0,237200000.0,286300000.0,0.0,0.0,88400000.0,374700000.0,0.0,611900000.0,400000.0,183600000.0,-78900000.0,214500000.0,319600000.0,931500000.0,0.0,305400000.0,265500000.0,42900000.0,14400000.0,1800000.0,5900000.0,-34200000.0,-31300000.0,2200000.0,0.0,-8900000.0,-200000.0,30600000.0,0.0,0.0,0.0,0.0,-9700000.0,-9700000.0,-135000000.0,0.0,-7900000.0,0.0,122200000.0,-20700000.0,1200000.0,1400000.0,39900000.0,38500000.0,30600000.0,-9700000.0,20900000.0,0.0,,35160.42857142857,36779.50389010989,103.9358021978022,523.8351648351648,540.9042307692308,1.5484285714285717
84,DGX,Quest Diagnostics Incorporated Common Stock,2020,3,62,3,2020-09-30,2786000000.0,1580000000.0,1206000000.0,0.4328786791098349,0.0,0.0,0.0,92000000.0,488000000.0,2068000000.0,42000000.0,89000000.0,876000000.0,0.3144292893036611,718000000.0,0.2577171572146446,35000000.0,753000000.0,0.2702799712849964,177000000.0,568000000.0,0.2038765254845657,4.2,4.14,135000000.0,137000000.0,1605000000.0,0.0,1605000000.0,1421000000.0,205000000.0,117000000.0,3348000000.0,2079000000.0,6880000000.0,1192000000.0,8072000000.0,480000000.0,0.0,164000000.0,10795000000.0,0.0,14143000000.0,0.0,703000000.0,0.0,0.0,1686000000.0,2389000000.0,4446000000.0,0.0,0.0,862000000.0,5308000000.0,0.0,7697000000.0,2000000.0,8800000000.0,-42000000.0,-2360000000.0,6400000000.0,14097000000.0,0.0,5149000000.0,3544000000.0,568000000.0,89000000.0,-11000000.0,32000000.0,219000000.0,-280000000.0,0.0,472000000.0,-17000000.0,-35000000.0,862000000.0,0.0,-101000000.0,-1000000.0,0.0,-91000000.0,-193000000.0,-1000000.0,0.0,0.0,-76000000.0,25000000.0,-52000000.0,0.0,617000000.0,1605000000.0,988000000.0,862000000.0,-91000000.0,771000000.0,49000.0,Diagnostics & Research,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
85,DGX,Quest Diagnostics Incorporated Common Stock,2021,1,71,1,2021-03-31,2720000000.0,1626000000.0,1094000000.0,0.4022058823529412,0.0,0.0,0.0,27000000.0,434000000.0,2060000000.0,38000000.0,101000000.0,761000000.0,0.2797794117647059,660000000.0,0.2426470588235294,-34000000.0,626000000.0,0.2301470588235294,153000000.0,469000000.0,0.1724264705882353,3.52,3.46,133000000.0,135000000.0,1230000000.0,0.0,1230000000.0,1382000000.0,223000000.0,164000000.0,2999000000.0,2224000000.0,6870000000.0,1141000000.0,8011000000.0,527000000.0,0.0,170000000.0,10932000000.0,0.0,13931000000.0,0.0,148000000.0,0.0,0.0,1559000000.0,1707000000.0,4513000000.0,0.0,0.0,921000000.0,5434000000.0,0.0,7141000000.0,2000000.0,9690000000.0,-31000000.0,-2916000000.0,6745000000.0,13886000000.0,0.0,4661000000.0,3431000000.0,469000000.0,101000000.0,-17000000.0,18000000.0,139000000.0,138000000.0,0.0,-164000000.0,2000000.0,21000000.0,731000000.0,0.0,0.0,-7000000.0,0.0,-86000000.0,-93000000.0,-1000000.0,0.0,-410000000.0,-75000000.0,-80000000.0,-566000000.0,0.0,72000000.0,1230000000.0,1158000000.0,731000000.0,-86000000.0,645000000.0,0.0,Diagnostics & Research,116989.85555555556,120848.29998888887,345.8272666666667,2236.0666666666666,2291.7285555555554,6.609944444444444
86,DIN,Dine Brands Global Inc. Common Stock,2020,2,80,1,2020-06-30,109712000.0,79590000.0,30122000.0,0.2745551990666472,0.0,30870000.0,0.0,2755000.0,33625000.0,113215000.0,17327000.0,10704000.0,-118740000.0,-1.082288172670264,-3503000.0,-0.0319290506052209,-143268000.0,-146771000.0,-1.3377843809246026,-11992000.0,-134779000.0,-1.228480020417092,-8.04,-8.04,16177000.0,16177000.0,278507000.0,0.0,278507000.0,124619000.0,0.0,82844000.0,485970000.0,552643000.0,251628000.0,555495000.0,807123000.0,0.0,0.0,197531000.0,1557297000.0,0.0,2043267000.0,19181000.0,94894000.0,0.0,8921000.0,177710000.0,300706000.0,1956267000.0,53269000.0,86221000.0,15375000.0,2111132000.0,0.0,2411838000.0,249000.0,-64010000.0,-58000.0,-304752000.0,-368571000.0,2043267000.0,0.0,2051161000.0,1772654000.0,-134779000.0,10704000.0,-302000.0,2632000.0,-42823000.0,-43116000.0,0.0,11845000.0,-22445000.0,124406000.0,-40162000.0,-2296000.0,0.0,0.0,0.0,5633000.0,3337000.0,-3012000.0,0.0,0.0,-12483000.0,-308000.0,-15803000.0,0.0,-52628000.0,342491000.0,395119000.0,-40162000.0,-2296000.0,-42458000.0,0.0,Restaurants,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
